ÁREA;PROCESO;COMPONENTE;VALORACIÓN;FECHA
"GESTIÓN ACADÉMICA";"Diseño pedagógico (curricular)";"Evaluación";"4";"2025-11-14 23:40:15"
"GESTIÓN ADMINISTRATIVA Y FINANCIERA";"Administración de la planta física y de los recursos";"Programas para la adecuación y embellecimiento de la planta física";"3";"2025-11-14 23:40:15"
"GESTIÓN DE LA COMUNIDAD";"Administración de servicios complementarios";"Perfiles";"4";"2025-11-14 23:40:15"
"GESTIÓN DE LA COMUNIDAD";"Administración de servicios complementarios";"Pertenencia del personal vinculado";"3";"2025-11-14 23:40:15"
"GESTIÓN DE LA COMUNIDAD";"Apoyo financiero y contable";"Escuela de padres";"3";"2025-11-14 23:40:15"
"GESTIÓN DE LA COMUNIDAD";"Apoyo financiero y contable";"Participación de los estudiantes";"3";"2025-11-14 23:40:15"
"GESTIÓN DE LA COMUNIDAD";"Apoyo financiero y contable";"Prevención de riesgos físicos";"3";"2025-11-14 23:40:15"
"GESTIÓN DE LA COMUNIDAD";"Apoyo financiero y contable";"Prevención de riesgos psicosociales";"3";"2025-11-14 23:40:15"
"GESTIÓN DE LA COMUNIDAD";"Apoyo financiero y contable";"Proyectos de vida";"3";"2025-11-14 23:40:15"
"GESTIÓN DIRECTIVA";"Clima Escolar";"Ambiente Físico";"3";"2025-11-14 23:40:15"
"GESTIÓN DIRECTIVA";"Clima Escolar";"Bienestar del Alumnado";"3";"2025-11-14 23:40:15"
"GESTIÓN DIRECTIVA";"Cultura Institucional";"Identificación y Divulgación de Buenas Prácticas";"3";"2025-11-14 23:40:15"
"GESTIÓN DIRECTIVA";"Gestión Estratégica";"Estrategia pedagógica";"3";"2025-11-14 23:40:15"
"GESTIÓN DIRECTIVA";"Gestión Estratégica";"Liderazgo";"4";"2025-11-14 23:40:15"
"GESTIÓN DIRECTIVA";"Gobierno Escolar";"Comisión de Evaluación y Promoción";"3";"2025-11-14 23:40:15"
"GESTIÓN DIRECTIVA";"Gobierno Escolar";"Consejo Académico";"4";"2025-11-14 23:40:15"
"GESTIÓN DIRECTIVA";"Gobierno Escolar";"Consejo Directivo";"4";"2025-11-14 23:40:15"
"GESTIÓN DIRECTIVA";"Gobierno Escolar";"Personero Estudiantil";"3";"2025-11-14 23:40:15"
"GESTIÓN DIRECTIVA";"Relaciones con el entorno";"Familias o Acudientes";"3";"2025-11-14 23:40:15"
"GESTIÓN DIRECTIVA";"Relaciones con el entorno";"Sector Productivo";"3";"2025-11-14 23:40:15"
